evaluation,offline_var_0,offline_var_1,offline_var_2,offline_var_3,offline_var_4,offline_var_5,offline_var_6,offline_var_7,offline_var_8,offline_var_9,offline_var_10,offline_var_11,offline_var_12,offline_var_13,offline_var_14,offline_var_15,offline_var_16,offline_var_17,offline_var_18,offline_var_19,offline_var_20,offline_var_21,offline_var_22,offline_var_23,offline_var_24,offline_var_25,offline_var_26,offline_var_27,offline_var_28,offline_var_29,offline_var_30,offline_var_31,offline_var_32,offline_var_33,offline_var_34,offline_var_35,offline_var_36,offline_var_37,obj_Maximize_Volume,con_Maintain_L/D_Ratio,38_DV_Model_cl,38_DV_Model_cd,38_DV_Model_Volume,38_DV_Model_CL,38_DV_Model_CD,38_DV_Model_K,38_DV_Model_-CL,38_DV_Model_-CD,38_DV_Model_-K,convergence_metric,acqf_value
210,-0.105442796,0.043892097,0.126317359,0.298543122,-0.137418117,0.027622851,-0.129079608,-0.022841659,0.005845939,-0.029562693,-0.066899755,-0.125417837,0.20561431,0.100875155,0.195441221,0.237783833,0.005147325,0.388732334,0.389720449,0.316556665,0.129286332,-0.013185468,0.118905066,0.076554505,0.075447735,0.109501411,-0.042414948,0.069969757,0.089925182,-0.010536629,0.043027897,-0.050422583,0.036813907,-0.098998216,0.016857635,-0.107827869,-0.016797249,-0.007923992,13.02590895,-0.631187537,3.577293514,0.927792593,13.02590895,3.577293514,0.927792593,3.855703894,-3.577293514,-0.927792593,-3.855703894,2.870680061,0
211,0.316258466,0.150926278,-0.083886586,0.204349042,0.110892224,0.157522712,-0.090132977,0.073152328,-0.002505019,-0.01840456,-0.133876192,-0.124405051,0.241738086,-0.008875163,0.071206394,-0.006371442,-0.026566359,0.237626746,0.288064575,0.034159158,0.059081018,0.18943864,0.0153314,0.293420158,0.040570291,0.176548375,0.195325751,0.189582762,0.111477632,0.054981249,-0.068854477,0.077490521,-0.138241289,-0.169844571,-0.06006476,-0.101757669,-0.033334206,-0.021077396,11.08066362,-0.469900049,3.26311257,0.812327501,11.08066362,3.26311257,0.812327501,4.016991381,-3.26311257,-0.812327501,-4.016991381,2.870680061,0
212,-0.092088679,0.274753484,-0.049741489,0.006852306,-0.106264611,-0.067919734,0.042296091,0.089375825,-0.114398807,-0.012845283,-0.108342204,0.013694295,-0.063532708,0.314554958,0.118455666,0.129637098,-0.025366489,-0.02469984,-0.078923536,0.385588165,0.148193668,0.160796406,0.070508684,0.161475657,0.045165973,-0.01962306,0.15112786,-0.004009479,-0.010588279,0.092415086,-0.099010351,0.068962359,-0.053836052,-0.122028763,0.010198929,-0.142499686,-0.093090575,-0.095825004,11.48216259,-0.365426684,4.063960716,0.986047671,11.48216259,4.063960716,0.986047671,4.121464747,-4.063960716,-0.986047671,-4.121464747,2.870680061,0
213,0.323250894,0.269534861,-0.04350087,0.253472194,0.120841493,-0.133935075,0.148521503,0.095527126,0.002981398,-0.021289483,0.016834396,-0.077012165,0.48191279,0.146348208,0.421160719,0.228408916,0.343901186,0.11026196,0.399908172,0.09414615,0.244254713,0.24552274,0.100458532,0.134278087,0.152140521,0.116309174,-0.033322405,0.055021287,0.091110078,0.042430624,-0.059809126,-0.07381391,-0.056468647,-0.113309241,-0.178843191,-0.059877395,-0.09344521,-0.080396494,12.89911734,-0.4689031,3.034280277,0.75517399,12.89911734,3.034280277,0.75517399,4.01798833,-3.034280277,-0.75517399,-4.01798833,2.870680061,0
214,0.304713714,0.142008465,-0.01187799,0.163215918,0.086184459,0.15587924,0.009297481,0.109318165,-0.029694144,-0.085771262,-0.071653659,0.019906062,0.406571821,0.259550341,0.317905455,0.229984887,0.131573949,-0.015454715,-0.060388994,0.352652329,0.207264304,0.221564485,0.274127029,0.119984341,0.127970256,0.104289995,-0.039807202,0.061867998,0.037206057,0.075872052,-0.091351387,-0.030972232,-0.124717541,-0.152150448,-0.012131286,-0.007589576,-0.030733393,-0.044577259,11.95310835,-0.378850626,3.368239876,0.819913929,11.95310835,3.368239876,0.819913929,4.108040804,-3.368239876,-0.819913929,-4.108040804,2.870680061,0
215,0.319236959,0.14672123,0.171030859,0.019316052,0.120691108,-0.158808655,-0.13382088,-0.087967902,-0.007671159,-0.18527147,-0.034509172,-0.061846499,0.12805365,0.263884945,0.074932124,0.075029645,0.013349119,-0.039444721,-0.032031209,0.343887428,0.069456166,0.123921151,0.040359074,0.131601126,0.190396971,0.099259203,0.071843682,0.059141551,0.004765496,0.053479343,-0.090930642,0.090952155,-0.043938712,-0.129826647,-0.010674684,-0.135442251,-0.002696366,-0.009225338,10.89042294,-0.3364444,4.031476148,0.971335405,10.89042294,4.031476148,0.971335405,4.15044703,-4.031476148,-0.971335405,-4.15044703,2.870680061,0
216,0.112576952,-0.012434231,0.081616659,0.263710752,-0.183507143,0.110296074,-0.086562466,0.040413873,-0.040976422,-0.124184695,-0.131911247,-0.058435242,0.298037105,0.0164483,0.318891109,0.295819636,0.036080738,0.012633529,0.307398622,0.135490689,0.03700106,0.009495051,0.161020292,0.121999132,0.198748501,0.189511815,0.103954873,-0.01056055,0.035841735,0.0365526,-0.041961177,0.088282695,-0.175241917,-0.10888944,-0.123435257,-0.137592664,-0.059761289,-0.011487984,12.24204764,-0.439624522,3.644360552,0.900449769,12.24204764,3.644360552,0.900449769,4.047266909,-3.644360552,-0.900449769,-4.047266909,2.870680061,0
217,0.373837072,0.063225753,-0.066642887,0.222412213,0.220860911,0.039121132,0.101388534,0.006228163,-0.140827586,-0.088583033,-0.120126406,-0.125452559,0.021915081,0.494995373,0.280575846,0.384741857,0.094209901,0.208924135,-0.05488896,-0.040859284,0.080891056,-0.012676015,0.088744406,0.153023333,0.003750878,-0.019622419,-0.048335324,0.115198613,0.056991356,0.024375289,0.023161478,0.077226624,-0.14851029,0.013773209,-0.105276165,-0.144907104,-0.058940675,-0.092540974,10.55330118,0.032474338,3.314992923,0.733508437,10.55330118,3.314992923,0.733508437,4.519365769,-3.314992923,-0.733508437,-4.519365769,2.870680061,0
218,0.345583572,0.289195505,0.05259534,-0.00965431,0.098872011,-0.155910952,-0.077910512,-0.096020259,-0.178807274,-0.075591212,-0.121420048,-0.134308219,-0.082690726,0.220818738,0.405101577,0.228378745,0.187016806,-0.063524284,0.037217316,0.213335455,0.00536171,0.173510207,-0.00403664,0.053247723,-0.027222528,0.188707532,0.11213522,0.078076017,0.011011695,-0.0164354,-0.02867869,0.0087321,-0.179465611,-0.074771889,-0.07788038,-0.133907751,-0.070141715,-0.046138024,10.9253423,-0.074278961,3.925075736,0.889512905,10.9253423,3.925075736,0.889512905,4.412612469,-3.925075736,-0.889512905,-4.412612469,2.870680061,0
219,-0.076931894,-0.108525722,0.030579959,0.274552521,0.205092915,-0.195117673,-0.027835022,-0.119124938,-0.023218875,-0.015383925,-0.128026807,-0.047769672,0.185215392,0.441793334,0.15096318,0.199973748,0.156437804,0.071551381,-0.031016823,0.006429487,0.237918837,0.171881444,0.249440027,0.083228658,0.128949574,0.0314992,0.021194763,0.105253208,-0.022171467,0.095855783,-0.060556973,-0.093601784,-0.023612067,-0.104700647,-0.076925051,-0.080956333,-0.063691845,-0.053444797,11.98367997,-0.352101522,3.590568135,0.868379824,11.98367997,3.590568135,0.868379824,4.134789908,-3.590568135,-0.868379824,-4.134789908,2.870680061,0
220,0.207757349,0.260359423,0.124993275,0.141577827,-0.113546529,-0.09689312,0.036007642,-0.115051876,-0.039261413,-0.161413497,-0.003870208,-0.142110966,-0.031821121,-0.038224503,-0.046512878,0.327955904,0.167200458,0.332085309,0.222931564,0.10647327,0.006557292,0.012650379,0.090572945,0.00252735,0.109893504,0.116904716,0.10529441,-0.01569454,0.021616321,0.06567767,-0.035814885,0.06722116,-0.026516257,-0.087672385,-0.141541589,-0.066761751,-0.076625619,0.009168642,10.87116864,-0.314052049,3.601983282,0.863197203,10.87116864,3.601983282,0.863197203,4.172839382,-3.601983282,-0.863197203,-4.172839382,2.870680061,0
221,0.260222979,0.290062409,0.030822276,-0.028087582,0.201734671,-0.079835043,0.090638317,-0.100537966,0.041389201,-0.059665707,-0.0884358,-0.111311757,0.125466868,0.103898451,0.27682117,0.298710615,0.280955544,0.244762105,0.165647764,0.035940636,-0.027338841,0.075748212,0.135140534,0.060669053,0.10296604,0.118060744,0.068399992,0.092830137,0.038351583,0.058004661,0.052261428,0.043199707,0.025973644,-0.01860655,0.02990494,-0.044061044,-0.105641348,-0.070091876,10.90033221,-0.39439287,3.649581213,0.891773365,10.90033221,3.649581213,0.891773365,4.09249856,-3.649581213,-0.891773365,-4.09249856,2.870680061,0
222,0.173979901,0.277935206,0.01209,0.221637244,-0.049270673,-0.011662651,-0.119047515,0.080874652,-0.171329057,-0.190778157,-0.086418521,-0.127521484,0.372971722,0.446534581,-0.068575858,0.155858112,0.142820622,0.08870061,0.04209448,0.114237011,0.158431981,0.163193306,0.270369905,-0.017941532,0.189480993,0.052133237,-0.016235962,0.052611572,0.008954318,0.080667286,-0.066556295,0.057111374,-0.006424617,-0.055196035,-0.175027787,-0.098680928,0.009260857,-0.039177459,11.47644918,-0.521912719,3.673646668,0.92652368,11.47644918,3.673646668,0.92652368,3.964978712,-3.673646668,-0.92652368,-3.964978712,2.870680061,0
223,-0.049849823,0.041093107,0.010126609,0.165054414,-0.190463381,-0.195265842,0.079682155,-0.071911439,-0.153369956,0.007219042,-0.126007886,-0.102983829,0.04450779,0.124161456,-0.028807282,0.002843264,0.038338036,0.162231949,0.079630248,-0.068208927,0.174806211,0.019140385,0.200823322,0.259585493,-0.02622036,0.062090958,0.088389227,0.129538245,0.142507035,0.047541516,0.034730323,0.059363062,0.042481072,-0.042481485,-0.031977221,0.013213843,-0.111959934,-0.040633226,11.12307971,-0.511575787,3.652322629,0.918750348,11.12307971,3.652322629,0.918750348,3.975315643,-3.652322629,-0.918750348,-3.975315643,2.870680061,0
224,0.124296734,-0.017620888,0.167823335,0.11169499,0.221027924,-0.103404422,0.058839724,-0.066365696,0.065014143,0.032451547,0.026385881,-0.118606805,0.35018937,0.101847235,0.18091713,0.21475299,0.259850516,0.100851932,0.169875406,0.274324471,-0.027727279,0.187743846,0.154407413,0.267438223,0.054163647,0.046778033,0.116340053,0.100429242,0.078204477,0.010874818,0.043853129,-0.059751299,-0.001000237,-0.060478695,-0.104976977,-0.067354052,0.002251667,-0.048735165,11.80831503,-0.437911202,3.394440943,0.838344658,11.80831503,3.394440943,0.838344658,4.048980229,-3.394440943,-0.838344658,-4.048980229,2.870680061,0
225,0.051160485,0.258988255,0.023107234,0.051097444,0.067695677,0.07714731,-0.005092473,0.025143738,-0.002869477,-0.191027585,-0.100105086,0.003799104,0.098304794,0.009307953,-0.095989674,0.251242707,0.298002013,-0.030366326,0.22845834,0.198935216,0.067487949,0.118607463,0.16495603,0.195961472,0.077885118,0.18412772,0.012622587,0.065333423,0.145066494,0.039937086,0.019506387,-0.055128279,-0.025794803,-0.111711881,-0.135295046,-0.053436419,0.008878197,-0.032092535,10.99851101,-0.460381272,4.082252826,1.013843916,10.99851101,4.082252826,1.013843916,4.026510159,-4.082252826,-1.013843916,-4.026510159,2.870680061,0
226,0.353376933,0.207504945,0.055569555,-0.04834901,0.058037153,0.000207455,-0.054343929,-0.055415268,-0.037844026,0.041914264,-0.015841815,-0.045806947,-0.041408209,0.23561617,0.273480598,0.104241663,0.078882828,0.211983647,0.329249776,-0.073294784,0.230086701,0.068566707,0.261774619,0.088894516,0.131175336,0.001297747,0.022186849,0.053734952,0.034520142,0.075306149,-0.035165641,0.014446689,-0.016394951,-0.045411471,0.017825447,-0.102478328,0.013644738,-0.025476861,11.43522228,-0.317113107,3.589257886,0.860779065,11.43522228,3.589257886,0.860779065,4.169778324,-3.589257886,-0.860779065,-4.169778324,2.870680061,0
227,0.042596379,-0.108699752,0.085972183,0.026604898,0.03540152,0.006635533,-0.075609088,0.070030458,-0.110274679,-0.134858293,-0.091000462,-0.012849504,0.019656666,0.281469364,0.207657671,0.305396488,0.119316719,0.14257308,0.108220688,0.364905268,0.274215214,-0.020849354,0.069454406,0.018821932,0.160219485,0.191302464,0.072147409,0.099680448,0.108637941,0.069450928,-0.096207296,-0.011734265,-0.146955217,-0.156878624,-0.183723712,-0.038280752,-0.080936858,-0.097955198,13.16811664,-0.800105597,3.834361466,1.040028263,13.16811664,3.834361466,1.040028263,3.686785833,-3.834361466,-1.040028263,-3.686785833,2.870680061,0
228,0.202000242,-0.106884004,0.098144571,0.01276677,0.173829114,0.007988738,0.077185717,-0.093846792,0.005794096,-0.135059925,-0.087098479,-0.029795158,0.014535805,-0.013429018,-0.058002995,-0.070950858,0.043685866,0.09032834,0.072746642,0.315937922,0.189464859,-0.028380652,0.173475504,-0.000165686,0.137791329,0.111558592,-0.035980766,0.197729177,-0.011317345,0.012790483,-0.074654102,0.088229421,-0.166556384,-0.124188921,-0.083282969,-0.032633832,-0.08471449,-0.070197653,10.73408088,-0.27033668,3.765899337,0.893122361,10.73408088,3.765899337,0.893122361,4.216554751,-3.765899337,-0.893122361,-4.216554751,2.870680061,0
229,-0.007080095,-0.075759976,0.005911231,0.179560214,0.036834861,0.050246564,0.091057714,0.032051737,-0.04149019,-0.139271571,0.018049661,-0.092845377,0.290775649,0.451658848,0.34802069,0.08773897,0.200938284,0.031128367,0.296994713,0.344846942,-0.015750771,0.107030818,0.021432699,0.199901327,0.094751595,-0.008136008,0.172548682,0.063764878,0.055125761,0.020013466,-0.008046477,-0.098427253,-0.124000646,-0.132834319,-0.077175936,-0.105884961,-0.100471009,-0.094618542,13.14491173,-0.647250263,3.49699462,0.910760789,13.14491173,3.49699462,0.910760789,3.839641168,-3.49699462,-0.910760789,-3.839641168,2.870680061,0
230,0.062080334,0.262486061,-0.042053733,-0.102919967,-0.110859439,0.009748542,0.147870187,0.069857187,-0.116811071,-0.023770095,0.002897235,-0.040395672,0.449020696,0.161181492,0.258410488,0.252041072,0.10347861,0.184804931,-0.003914542,0.274988111,0.101202085,0.006033647,0.021663143,0.126453761,0.072961317,-0.017415122,0.128958433,0.168474507,0.100193712,0.099174955,-0.066904883,0.001573633,-0.023748845,-0.088491423,-0.132072156,0.005956232,-0.083692014,-0.099148989,12.32820185,-0.73627032,3.646127431,0.972139633,12.32820185,3.646127431,0.972139633,3.750621111,-3.646127431,-0.972139633,-3.750621111,2.870680061,0
231,0.125388087,0.003126278,0.185640222,0.025957947,0.051800502,0.098681444,-0.040314205,-0.018012491,0.044222054,-0.151637248,0.014311089,-0.134464567,0.371006755,0.279715314,0.346257248,0.170932263,0.224264984,0.115799055,0.350585749,0.182778861,0.129451064,0.233613768,-0.007521343,0.265208624,0.144694722,0.07763874,-0.037826041,0.160677816,0.033462343,-0.004276267,-0.079036117,-0.013762999,-0.168634057,-0.134288836,-0.053230627,-0.038145174,-0.043675988,-0.072105428,13.27123603,-0.839917744,3.753464613,1.029199807,13.27123603,3.753464613,1.029199807,3.646973686,-3.753464613,-1.029199807,-3.646973686,2.870680061,0
232,-0.031672935,-0.032639381,0.00930902,-0.072671935,0.243800892,0.117169185,0.124009361,-0.014700009,-0.092531252,-0.171067251,-0.07968453,-0.021177091,0.259489782,0.280671216,0.051824813,0.233847049,0.297865262,0.381139219,0.018569745,0.086431163,0.193336403,0.054767435,-0.035769005,0.217241786,0.182016051,0.080097459,0.041440357,0.109659181,0.087474514,0.07664559,-0.025288659,-0.092008351,0.010455125,-0.102162327,-0.173616488,-0.037670539,-0.000875307,-0.044693664,12.30276733,-0.964680103,3.806745779,1.080782901,12.30276733,3.806745779,1.080782901,3.522211328,-3.806745779,-1.080782901,-3.522211328,2.870680061,0
233,0.281531539,0.253665911,0.131901949,0.206280514,-0.096298144,-0.009839827,0.079088938,0.047023979,0.028382364,-0.168914536,-0.131153392,0.011650961,0.103811239,0.12842678,0.036015573,0.243925281,0.082068115,0.000978212,-0.079622759,0.243764832,-0.005218695,0.124165458,0.219129199,0.012250273,0.1766574,0.037005337,0.003274369,0.189741922,0.144532837,0.078582382,0.055536824,0.077791072,-0.1435736,-0.137317608,-0.053953453,-0.090700453,-0.101083562,-0.091622565,10.1396238,-0.064899421,3.554343559,0.803787875,10.1396238,3.554343559,0.803787875,4.421992009,-3.554343559,-0.803787875,-4.421992009,2.870680061,0
234,-0.106807638,0.03393662,-0.008625884,-0.106511285,0.102198413,-0.1022336,0.04588033,0.031340088,0.027678256,-0.036923487,0.011126974,-0.123903821,0.374398857,-0.061605986,0.368068337,-0.041120575,0.179577745,-0.060612778,0.25135704,0.251243517,0.214093408,0.158622989,0.129585631,0.019297738,0.138028582,0.080193383,-0.016150272,0.13999381,0.091607673,0.074790312,-0.0155963,-0.08056911,-0.169313271,-0.022381538,0.011278373,-0.14060484,-0.099664832,-0.067612051,12.65019196,-0.706942958,4.057205158,1.073349329,12.65019196,4.057205158,1.073349329,3.779948473,-4.057205158,-1.073349329,-3.779948473,2.870680061,0
235,-0.058382982,-0.099105675,-0.008614924,0.242072515,-0.158759318,0.063142785,0.006607747,0.082336383,-0.144129683,-0.145935593,-0.027919305,-0.025647315,0.417040868,0.498400616,0.380271788,-0.007178523,0.079067076,0.320207181,0.356446179,0.14764448,0.151387777,0.053701208,-0.012954001,-0.021515679,0.199743635,0.17644085,0.083811485,-0.003673303,-0.026821822,0.086783945,0.030080157,-0.097169483,-0.039801712,-0.129466088,-0.101573002,-0.093786292,0.012198212,-0.007827663,13.89844179,-0.791306156,3.509416077,0.949623893,13.89844179,3.509416077,0.949623893,3.695585275,-3.509416077,-0.949623893,-3.695585275,2.870680061,0
236,0.352453309,-0.017060166,0.030824662,-0.206656626,-0.005543017,-0.025712111,0.051618042,0.107468037,-0.022534923,-0.156517847,-0.089253712,-0.117559215,0.429245108,0.326205099,0.182829505,-0.000163816,0.327944385,0.012666934,0.094574812,0.345402448,-0.009938448,0.2344678,0.156376245,0.174057129,-0.016419224,0.106642908,0.075575405,0.132465702,-0.004719139,0.018960835,-0.002232961,0.032815774,-0.10862066,-0.01865792,0.022769085,-0.147573624,-0.002949921,-0.053768623,12.42799249,-0.558256371,3.827933538,0.974367301,12.42799249,3.827933538,0.974367301,3.92863506,-3.827933538,-0.974367301,-3.92863506,2.870680061,0
237,0.379626717,0.263028766,0.067278302,-0.088583133,0.18000376,-0.030336752,0.086764952,0.102577682,0.022311817,-0.033824509,-0.012873125,-0.057235124,-0.033926107,0.466736013,0.107436368,0.337178246,0.18806629,-0.060309404,0.327938275,0.040539447,0.018189833,-0.027914816,0.296866735,0.25723976,0.104125576,0.144426706,0.105173525,0.14943582,-0.017098699,0.076619268,0.070305066,-0.017976644,0.006079898,-0.158569772,-0.086048293,-0.114584138,-0.070392619,-0.061432365,11.17819799,-0.52357846,3.544615222,0.894356628,11.17819799,3.544615222,0.894356628,3.96331297,-3.544615222,-0.894356628,-3.96331297,2.870680061,0
238,0.00737753,0.013486847,-0.092021614,-0.144902603,-0.235175613,0.18206841,-0.013030033,-0.053373802,-0.003154196,-0.182161228,-0.144409131,-0.069588697,0.394620787,-0.074079441,0.381855871,0.213664428,0.275831965,0.30353093,0.171792485,0.261562423,0.21074664,-0.004823712,0.252988966,0.197017973,0.129635956,0.092685247,0.054695415,0.058383107,0.099728511,0.07848033,0.07423377,-0.002899955,-0.049440671,-0.157212097,-0.111578298,-0.105439773,-0.049852813,-0.028638231,13.8983051,-1.214400074,3.841754494,1.173954054,13.8983051,3.841754494,1.173954054,3.272491357,-3.841754494,-1.173954054,-3.272491357,2.870680061,0
239,0.100662134,0.272008898,0.188698951,-0.108957379,-0.076872956,-0.110103775,-0.03854833,-0.028867858,-0.062075703,-0.080992478,-0.140584069,0.001519592,0.286128391,0.045801116,0.27805915,0.230553963,0.055532292,0.170798468,0.190056868,0.345373481,-0.016396016,0.112839769,0.295164076,0.261620236,-0.02494997,0.174812765,-0.04709515,0.06638191,0.114343242,0.092619788,0.011996113,0.078124669,-0.067587591,-0.114691689,-0.002093611,-0.000814452,-0.044323227,-0.032452288,12.5786668,-0.784826492,3.903810211,1.054495336,12.5786668,3.903810211,1.054495336,3.702064939,-3.903810211,-1.054495336,-3.702064939,2.870680061,0
240,0.19194721,0.109968357,0.095153582,-0.132098567,-0.010047099,0.073071763,0.127665274,0.094624532,-0.189768036,-0.154131972,0.029712613,-0.004980584,0.152124064,0.124128297,0.422805552,-0.071174038,-0.004353163,0.073099581,-0.079195149,0.185282561,0.073833395,0.159228775,0.23982919,0.274765899,0.155191349,0.024126416,0.063167023,0.165028458,0.032203182,0.027743958,0.044337809,0.027791139,-0.033152872,-0.195557689,-0.10981603,-0.107802421,-0.060706927,-0.097425526,11.24428031,-0.578967271,3.82223643,0.978073339,11.24428031,3.82223643,0.978073339,3.90792416,-3.82223643,-0.978073339,-3.90792416,2.870680061,0
241,0.392723686,-0.105389736,-0.056952639,0.065938746,-0.062533853,-0.032514253,0.100587258,0.073128663,-0.000177633,-0.129158892,0.01646689,-0.025910705,-0.03670095,0.176916107,0.344091807,0.347366812,0.033506321,0.221682921,-0.038065796,0.149775552,0.222221236,0.008475805,0.257944983,0.181271151,0.193551837,0.185295738,0.193529875,0.061356193,0.044713877,0.071481113,-0.056535122,0.019933121,-0.014039293,-0.100400682,-0.110491104,-0.146661445,0.009943369,0.000165993,12.23691161,-0.735440345,3.249979978,0.866326097,12.23691161,3.249979978,0.866326097,3.751451086,-3.249979978,-0.866326097,-3.751451086,2.870680061,0
